measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Oregon,Both,All ages,Alcoholic cardiomyopathy,Number,1996,72.13332758102294,85.48847393655558,55.40229480836703
Deaths,Alabama,Both,All ages,Alcoholic cardiomyopathy,Number,1997,119.71362960535298,151.16261074982884,90.54623472112408
Deaths,Delaware,Both,All ages,Liver cancer due to alcohol use,Number,1996,6.7575306072896355,7.7441074221562065,5.834278433312597
Deaths,Alabama,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1995,195.34009913374322,218.27212398487958,175.49767804053806
Deaths,Delaware,Both,All ages,Alcohol use disorders,Number,1996,22.512469286188306,24.52939159992023,20.427510960791857
Deaths,West Virginia,Both,All ages,Liver cancer due to alcohol use,Number,1997,15.285165905141206,17.329608671351345,13.2643078333929
Deaths,Connecticut,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1994,147.30464065010327,165.03196247692372,131.79037678593207
Deaths,North Dakota,Both,All ages,Liver cancer due to alcohol use,Number,1995,5.0753097777053755,5.846784070695312,4.374151917376464
Deaths,West Virginia,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1997,86.96284796732276,96.89763599428646,78.03778544998242
Deaths,Kansas,Both,All ages,Liver cancer due to alcohol use,Number,1997,19.7258573969561,22.109026128071367,17.269212414364922
Deaths,North Dakota,Both,All ages,Alcoholic cardiomyopathy,Number,1995,11.571987699045977,14.444275909376426,9.188034222269746
Deaths,California,Both,All ages,Liver cancer due to alcohol use,Number,1995,245.7602776387434,276.87914818580964,216.4793613510291
Deaths,Louisiana,Both,All ages,Alcoholic cardiomyopathy,Number,1997,117.62204487667067,149.467267408583,87.15653468162577
Deaths,Maryland,Both,All ages,Liver cancer due to alcohol use,Number,1996,47.82057737164924,54.29497127921253,41.54043885156894
Deaths,Maryland,Both,All ages,Alcohol use disorders,Number,1996,119.03657602046967,127.18482884635662,111.67858502480108
Deaths,Kansas,Both,All ages,Alcohol use disorders,Number,1997,63.47813947617245,68.70076306893137,58.799513938331955
Deaths,New York,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1997,709.5838705368748,794.3954358736116,628.5931432295135
Deaths,New York,Both,All ages,Liver cancer due to alcohol use,Number,1997,187.63643335555443,208.97937933373012,166.0822890123291
Deaths,Kansas,Both,All ages,Alcoholic cardiomyopathy,Number,1997,58.998341188033514,70.63708517954922,42.44617971808742
Deaths,Delaware,Both,All ages,Alcoholic cardiomyopathy,Number,1996,21.567877393130743,27.82627975686307,15.81153750603179
Deaths,West Virginia,Both,All ages,Alcohol use disorders,Number,1997,54.67754573766411,59.52281174473831,50.49378227746358
Deaths,Kentucky,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1997,155.2295797417678,172.76632570439617,139.990026950786
Deaths,Alabama,Both,All ages,Liver cancer due to alcohol use,Number,1995,31.39094249186957,35.64412359555185,27.322604965065086
Deaths,Pennsylvania,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1996,559.6056061194987,629.6490419658229,497.8082945677219
Deaths,District of Columbia,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1996,50.750290166487574,57.341779430996176,45.06263273452929
Deaths,Arizona,Both,All ages,Liver cancer due to alcohol use,Number,1997,38.17303225908676,43.008330452477985,33.68306938324298
Deaths,Arizona,Both,All ages,Alcohol use disorders,Number,1997,194.36923480948076,206.9096125138914,182.50876462244048
Deaths,Maine,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1997,49.31920643107119,55.07275047992278,43.784432714651686
Deaths,North Dakota,Both,All ages,Alcohol use disorders,Number,1995,19.052003728727602,20.869209410768807,17.346569106902813
Deaths,Michigan,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1996,395.1113239958086,440.19355170344966,354.2722141556364
Deaths,Maryland,Both,All ages,Alcoholic cardiomyopathy,Number,1996,163.57095216880853,220.42333458050115,108.52419969224476
Deaths,New York,Both,All ages,Alcohol use disorders,Number,1997,571.0609738261073,604.6097396881532,541.726644189451
Deaths,New York,Both,All ages,Alcoholic cardiomyopathy,Number,1997,381.2612668795926,440.40399584457623,299.0918269851397
Deaths,West Virginia,Both,All ages,Alcoholic cardiomyopathy,Number,1997,50.671008302357514,59.24148079216187,38.955358948907765
Deaths,Wisconsin,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1997,163.74778334261077,182.26611532057242,145.72898318250415
Deaths,Alaska,Both,All ages,Alcohol use disorders,Number,1997,46.23102210784683,50.38697003172824,42.382299558338296
Deaths,Arizona,Both,All ages,Alcoholic cardiomyopathy,Number,1997,107.3686190588582,127.91558205999638,79.63331320156598
Deaths,Rhode Island,Both,All ages,Liver cancer due to alcohol use,Number,1996,11.332882719940457,12.914020559038224,9.859581695205687
Deaths,Florida,Both,All ages,Liver cancer due to alcohol use,Number,1996,165.23275635994855,183.9129788479426,145.7638122268113
Deaths,Michigan,Both,All ages,Liver cancer due to alcohol use,Number,1996,45.39296924164074,57.02713596459239,34.67677481789836
Deaths,North Carolina,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1997,290.6700552153577,322.7778398654496,261.59817946853434
Deaths,Kentucky,Both,All ages,Alcohol use disorders,Number,1995,104.30948387925129,112.17616302417953,97.16814262188994
Deaths,Arizona,Both,All ages,Liver cancer due to alcohol use,Number,1995,33.67587158892092,38.367636028442185,29.33915003927725
Deaths,Arizona,Both,All ages,Alcohol use disorders,Number,1995,180.2753854339062,192.36647895756832,169.10037260914146
Deaths,Alabama,Both,All ages,Alcoholic cardiomyopathy,Number,1995,124.31711160794806,154.9219588409186,90.36929596089675
Deaths,Alabama,Both,All ages,Alcohol use disorders,Number,1997,121.34443371785262,130.1134203951682,113.05850171899779
Deaths,Wisconsin,Both,All ages,Liver cancer due to alcohol use,Number,1997,48.53958124531068,54.25372048398089,42.52116166312386
Deaths,District of Columbia,Both,All ages,Liver cancer due to alcohol use,Number,1996,9.706561543300682,11.221984912062387,8.329764032961931
Deaths,Wisconsin,Both,All ages,Alcohol use disorders,Number,1997,163.1651796541442,173.3774051443173,152.42933513681737
Deaths,Wyoming,Both,All ages,Alcohol use disorders,Number,1995,21.621680064397665,23.680592262294745,19.669129981386856
Deaths,Wisconsin,Both,All ages,Liver cancer due to alcohol use,Number,1995,45.20289091811213,51.19845934144293,39.491786706159964
Deaths,Wisconsin,Both,All ages,Alcohol use disorders,Number,1995,151.8966979944897,161.68755665673964,143.18077395530318
Deaths,Massachusetts,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1996,283.5175708024109,315.301009011365,254.59406088617104
Deaths,Ohio,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1995,601.9766811687347,674.0645400542572,535.1383691912105
Deaths,Florida,Both,All ages,Alcoholic cardiomyopathy,Number,1996,531.1717948186116,672.7301347324195,360.3729398786678
Deaths,Arizona,Both,All ages,Alcoholic cardiomyopathy,Number,1995,108.80168605994264,132.986496079617,77.62355986834093
Deaths,Alaska,Both,All ages,Alcohol use disorders,Number,1995,42.57604087375024,46.49242097706487,39.150544036337386
Deaths,Ohio,Both,All ages,Alcohol use disorders,Number,1995,213.1643456730902,226.36888952732494,200.0268598647409
Deaths,District of Columbia,Both,All ages,Alcohol use disorders,Number,1996,39.616676244726214,43.90060892912587,36.00569168098529
Deaths,Alaska,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1997,18.700404829797538,21.206523557969764,16.454245804434777
Deaths,Rhode Island,Both,All ages,Alcoholic cardiomyopathy,Number,1996,18.93240047280707,23.535915384925282,15.159798846509672
Deaths,Wisconsin,Both,All ages,Alcoholic cardiomyopathy,Number,1995,136.37647028878328,166.26922820922644,91.5873418650134
Deaths,Pennsylvania,Both,All ages,Liver cancer due to alcohol use,Number,1996,132.75847589167168,148.83112490304435,117.16707451772454
Deaths,Wisconsin,Both,All ages,Alcoholic cardiomyopathy,Number,1997,129.90513547422006,158.31292641142502,89.53493422135631
Deaths,Wyoming,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1995,18.88285989711189,21.547312437544328,16.66471595098955
Deaths,Wyoming,Both,All ages,Liver cancer due to alcohol use,Number,1997,3.9176659115537955,4.516932281916613,3.3722646855316905
Deaths,North Carolina,Both,All ages,Liver cancer due to alcohol use,Number,1997,61.835343108956515,69.82689046917946,54.444518157482
Deaths,North Carolina,Both,All ages,Alcohol use disorders,Number,1997,309.4070700050171,327.9300640158155,291.43015536688375
Deaths,Mississippi,Both,All ages,Liver cancer due to alcohol use,Number,1996,16.019194104169795,18.259683552681892,13.938862537812867
Deaths,District of Columbia,Both,All ages,Alcoholic cardiomyopathy,Number,1996,31.599989272540498,49.6559604491024,20.17567429705969
Deaths,Wyoming,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1997,19.019382957124364,21.574499253485836,16.72912104909977
Deaths,Maine,Both,All ages,Liver cancer due to alcohol use,Number,1997,12.074755630344363,13.813849236359246,10.473753022135087
Deaths,South Carolina,Both,All ages,Liver cancer due to alcohol use,Number,1996,28.535400275922317,32.51790276549878,24.856373618745415
Deaths,North Carolina,Both,All ages,Alcoholic cardiomyopathy,Number,1997,216.51801128216727,267.40348052631776,156.40167480280064
Deaths,Maine,Both,All ages,Alcohol use disorders,Number,1997,42.40067891376086,46.19113633547912,38.96177928305337
Deaths,United States of America,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1997,10915.405841052883,11987.145023378318,9927.690393905406
Deaths,North Dakota,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1997,20.830714057607167,23.508929832003076,18.50294416845105
Deaths,Arkansas,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1995,99.13916256900835,111.07919747534316,88.07599690075901
Deaths,Alabama,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2004,245.47089082523507,277.0743083305761,218.7711551009062
Deaths,Arkansas,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1997,105.10248197647446,117.38275110799114,93.2924402191488
Deaths,Louisiana,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1995,182.7769027476802,204.671726071871,163.79156769314145
Deaths,North Dakota,Both,All ages,Liver cancer due to alcohol use,Number,1997,5.367384311048885,6.108658878428967,4.6575807487826015
Deaths,Mississippi,Both,All ages,Alcohol use disorders,Number,1996,69.08649211861811,75.30153784996155,64.0611480871822
Deaths,Iowa,Both,All ages,Liver cancer due to alcohol use,Number,2004,33.82513079283262,37.853628634013965,29.956345936872125
Deaths,Iowa,Both,All ages,Alcohol use disorders,Number,2004,71.53916425499543,77.16523445027956,66.21828685193141
Deaths,Wyoming,Both,All ages,Alcoholic cardiomyopathy,Number,1997,7.398227338905665,9.294127736360153,6.139362616555321
Deaths,South Carolina,Both,All ages,Alcohol use disorders,Number,1996,153.45083449249535,163.49019884742378,143.8918740866818
Deaths,Iowa,Both,All ages,Alcoholic cardiomyopathy,Number,2004,39.46013199882516,51.76566080195768,28.629403838838908
Deaths,Michigan,Both,All ages,Alcoholic cardiomyopathy,Number,1996,305.7299102034479,396.0450726986466,205.0937111382072
Deaths,Kansas,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2004,105.41385114246549,118.58726268654857,93.83714934267549
Deaths,Minnesota,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1996,131.7786513686237,147.71345237463743,117.20505503624152
Deaths,Arizona,Both,All ages,Liver cancer due to alcohol use,Number,2004,59.6247054155969,67.26338843670732,52.74824473084525
Deaths,Arizona,Both,All ages,Alcohol use disorders,Number,2004,288.0252737369045,308.0248058905293,268.87365632412804
Deaths,Georgia,Both,All ages,Alcohol use disorders,Number,1996,300.4620925605335,318.7835997112548,282.46347710554795
Deaths,Arizona,Both,All ages,Alcoholic cardiomyopathy,Number,2004,86.61630515031099,107.17171003490364,67.01394984902971
Deaths,New Mexico,Both,All ages,Liver cancer due to alcohol use,Number,2004,29.15764644816921,32.79450718181787,25.319197161570994
Deaths,Arkansas,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2004,127.73988986600438,144.66971015073398,113.33080028272586
Deaths,Mississippi,Both,All ages,Alcoholic cardiomyopathy,Number,1996,86.00803924051792,111.57187115017598,62.62329307614096
Deaths,Louisiana,Both,All ages,Liver cancer due to alcohol use,Number,2004,59.29198059228033,66.6547740547245,52.24507984282935
Deaths,New Mexico,Both,All ages,Alcoholic cardiomyopathy,Number,2004,25.75784931052081,34.805631102770086,19.776880091993807
Deaths,New York,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2004,702.8273897911727,788.9481159566656,622.45787276735
Deaths,Washington,Both,All ages,Liver cancer due to alcohol use,Number,2004,87.332063796706,97.23945308959343,77.48697342425436
Deaths,Minnesota,Both,All ages,Liver cancer due to alcohol use,Number,1996,37.181853885351586,41.986742016654574,32.45720088214875
Deaths,Minnesota,Both,All ages,Alcohol use disorders,Number,1996,136.6769356125282,145.61914085255717,127.92037999195449
Deaths,California,Both,All ages,Alcohol use disorders,Number,1997,944.9948875134652,995.5265763251908,894.976834545153
Deaths,Louisiana,Both,All ages,Alcoholic cardiomyopathy,Number,2004,80.53902087758533,103.36330397678482,59.06196482734781
Deaths,South Carolina,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,1996,170.74473700628613,191.49130564741844,152.73026914591452
Deaths,Maine,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2004,60.25531959689486,68.24043974885576,53.38317092745799
Deaths,Colorado,Both,All ages,Liver cancer due to alcohol use,Number,2004,44.71555713908321,50.173155715317066,39.43680716112131
Deaths,Washington,Both,All ages,Alcoholic cardiomyopathy,Number,2004,97.65816934753451,119.106698362107,74.71455902201231
Deaths,North Dakota,Both,All ages,Liver cancer due to alcohol use,Number,2004,6.401468549818492,7.341204706382985,5.601215820314466
Deaths,Colorado,Both,All ages,Alcoholic cardiomyopathy,Number,2004,46.39214496362976,62.95457976769562,34.57829876717204
Deaths,South Carolina,Both,All ages,Alcoholic cardiomyopathy,Number,1996,122.09700979177987,163.61850752642366,84.04231598886761
Deaths,West Virginia,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2004,100.09145095026649,112.51950112966514,88.8395944315852
